ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario,Venta_Total
Producto_39,Tienda_8,2023-12-13,9,279.6,Electrónica,Zona Este,1,0,Tarjeta,10,2516.4
Producto_33,Tienda_6,2022-05-01,81,243.65,Alimentos,Zona Norte,1,1,Efectivo,200,19735.65
Producto_27,Tienda_1,2022-04-22,32,491.8,Alimentos,Zona Oeste,1,1,Crédito,50,15737.6
Producto_8,Tienda_3,2023-06-12,22,290.04,Juguetes,Zona Oeste,1,0,Efectivo,300,6380.88
Producto_38,Tienda_6,2023-07-27,1,411.58,Ropa,Zona Este,0,0,Crédito,20,411.58
Producto_14,Tienda_1,2022-11-05,40,67.8,Hogar,Zona Sur,0,1,Tarjeta,20,2712.0
Producto_50,Tienda_10,2023-12-03,20,464.95,Juguetes,Zona Sur,0,0,Tarjeta,100,9299.0
Producto_46,Tienda_1,2022-01-20,42,367.98,Electrónica,Zona Norte,0,1,Tarjeta,500,15455.16
Producto_26,Tienda_6,2022-12-14,73,115.79,Alimentos,Zona Este,1,1,Efectivo,20,8452.67
Producto_7,Tienda_9,2023-12-17,57,6.73,Ropa,Zona Este,1,1,Tarjeta,50,383.61
Producto_34,Tienda_7,2023-07-12,28,29.28,Electrónica,Zona Sur,0,1,Tarjeta,200,819.84
Producto_7,Tienda_2,2022-05-01,27,431.97,Alimentos,Zona Este,0,1,Tarjeta,500,11663.19
Producto_50,Tienda_1,2022-10-23,55,107.86,Ropa,Zona Oeste,1,1,Efectivo,5,5932.3
Producto_13,Tienda_9,2023-05-28,86,356.99,Deportes,Zona Este,1,1,Tarjeta,30,30701.14
Producto_13,Tienda_7,2023-07-23,83,171.85,Hogar,Zona Este,0,0,Tarjeta,10,14263.55
Producto_22,Tienda_4,2023-11-06,73,206.16,Alimentos,Zona Este,0,0,Tarjeta,10,15049.68
Producto_47,Tienda_10,2023-04-23,50,315.43,Electrónica,Zona Sur,1,0,Efectivo,50,15771.5
Producto_11,Tienda_7,2022-04-30,29,235.04,Ropa,Zona Este,0,0,Efectivo,100,6816.16
Producto_27,Tienda_5,2022-10-29,63,265.33,Alimentos,Zona Oeste,0,0,Crédito,500,16715.789999999997
Producto_1,Tienda_8,2022-05-16,93,12.98,Ropa,Zona Oeste,1,1,Tarjeta,100,1207.14
Producto_22,Tienda_8,2023-06-06,3,257.28,Electrónica,Zona Oeste,1,1,Efectivo,20,771.8399999999999
Producto_38,Tienda_5,2023-10-18,78,8.94,Alimentos,Zona Este,0,1,Crédito,30,697.3199999999999
Producto_34,Tienda_10,2022-07-17,27,437.36,Hogar,Zona Norte,1,0,Tarjeta,30,11808.720000000001
Producto_24,Tienda_4,2022-02-24,51,44.82,Ropa,Zona Sur,0,0,Tarjeta,20,2285.82
Producto_2,Tienda_7,2022-12-04,22,260.77,Electrónica,Zona Este,0,0,Efectivo,10,5736.94
Producto_18,Tienda_6,2022-02-17,23,485.26,Electrónica,Zona Norte,0,1,Tarjeta,50,11160.98
Producto_24,Tienda_7,2023-03-12,91,204.41,Electrónica,Zona Oeste,0,0,Efectivo,100,18601.31
Producto_18,Tienda_2,2023-09-02,86,411.26,Electrónica,Zona Sur,1,0,Tarjeta,200,35368.36
Producto_35,Tienda_10,2023-07-16,97,304.4,Alimentos,Zona Este,1,1,Crédito,50,29526.8
Producto_10,Tienda_9,2023-12-21,7,396.03,Alimentos,Zona Sur,0,1,Efectivo,50,2772.21
Producto_19,Tienda_6,2023-10-28,71,109.1,Juguetes,Zona Sur,1,1,Crédito,300,7746.099999999999
Producto_28,Tienda_3,2022-05-13,40,462.61,Electrónica,Zona Este,1,0,Crédito,300,18504.4
Producto_23,Tienda_10,2023-05-23,44,483.44,Ropa,Zona Sur,0,0,Efectivo,500,21271.36
Producto_2,Tienda_4,2023-05-01,48,6.02,Alimentos,Zona Sur,0,0,Crédito,100,288.96
Producto_21,Tienda_5,2023-04-26,15,79.61,Hogar,Zona Este,1,1,Tarjeta,20,1194.15
Producto_33,Tienda_1,2022-03-30,63,381.38,Hogar,Zona Oeste,0,1,Efectivo,5,24026.94
Producto_12,Tienda_2,2023-02-28,95,249.25,Electrónica,Zona Sur,0,1,Efectivo,50,23678.75
Producto_50,Tienda_7,2022-02-03,65,264.4,Deportes,Zona Norte,0,1,Crédito,500,17186.0
Producto_18,Tienda_4,2022-09-22,97,173.02,Deportes,Zona Norte,0,0,Crédito,20,16782.940000000002
Producto_22,Tienda_2,2023-09-05,8,406.26,Alimentos,Zona Sur,0,0,Tarjeta,300,3250.08
Producto_26,Tienda_9,2022-03-22,34,373.07,Juguetes,Zona Norte,0,0,Tarjeta,10,12684.38
Producto_6,Tienda_3,2022-12-05,96,388.0,Deportes,Zona Sur,1,0,Tarjeta,10,37248.0
Producto_29,Tienda_2,2022-07-31,47,443.73,Electrónica,Zona Oeste,1,0,Crédito,300,20855.31
Producto_44,Tienda_10,2022-10-24,5,429.11,Electrónica,Zona Este,0,0,Crédito,5,2145.55
Producto_37,Tienda_3,2023-10-15,74,437.92,Juguetes,Zona Norte,0,1,Tarjeta,20,32406.08
Producto_39,Tienda_1,2023-06-14,52,216.4,Alimentos,Zona Norte,1,0,Tarjeta,30,11252.800000000001
Producto_40,Tienda_1,2023-07-24,93,428.58,Alimentos,Zona Oeste,0,1,Efectivo,30,39857.939999999995
Producto_20,Tienda_6,2022-11-21,75,364.36,Ropa,Zona Este,1,1,Efectivo,500,27327.0
Producto_1,Tienda_1,2022-07-29,19,212.41,Ropa,Zona Oeste,1,0,Crédito,20,4035.79
Producto_6,Tienda_6,2023-10-02,93,286.61,Juguetes,Zona Sur,0,1,Crédito,500,26654.73
Producto_13,Tienda_3,2022-03-24,13,49.22,Deportes,Zona Oeste,1,0,Efectivo,20,639.86
Producto_41,Tienda_5,2023-12-12,19,36.29,Juguetes,Zona Este,0,1,Efectivo,20,689.51
Producto_44,Tienda_2,2023-02-15,73,449.15,Juguetes,Zona Este,1,0,Efectivo,10,32787.95
Producto_50,Tienda_7,2023-03-11,99,41.31,Alimentos,Zona Este,1,1,Tarjeta,300,4089.69
Producto_27,Tienda_5,2023-07-16,9,289.24,Deportes,Zona Oeste,0,0,Crédito,30,2603.16
Producto_5,Tienda_7,2023-10-17,97,171.98,Ropa,Zona Sur,1,1,Tarjeta,30,16682.059999999998
Producto_6,Tienda_2,2023-03-26,28,269.16,Electrónica,Zona Este,1,0,Tarjeta,10,7536.4800000000005
Producto_8,Tienda_2,2023-05-13,35,426.62,Electrónica,Zona Oeste,1,0,Crédito,300,14931.7
Producto_43,Tienda_3,2022-11-10,43,338.36,Hogar,Zona Sur,1,1,Crédito,500,14549.480000000001
Producto_46,Tienda_6,2023-08-23,12,459.81,Alimentos,Zona Oeste,0,1,Tarjeta,5,5517.72
Producto_18,Tienda_8,2022-09-19,85,487.3,Ropa,Zona Este,1,1,Crédito,5,41420.5
Producto_29,Tienda_8,2022-12-12,67,438.62,Ropa,Zona Este,0,0,Crédito,5,29387.54
Producto_3,Tienda_1,2022-11-13,37,265.85,Ropa,Zona Oeste,0,1,Efectivo,200,9836.45
Producto_8,Tienda_5,2022-01-20,81,214.9,Juguetes,Zona Sur,0,1,Tarjeta,200,17406.9
Producto_44,Tienda_7,2022-01-17,74,17.69,Alimentos,Zona Este,1,1,Efectivo,300,1309.0600000000002
Producto_38,Tienda_9,2023-10-30,9,372.86,Hogar,Zona Este,1,0,Tarjeta,5,3355.7400000000002
Producto_24,Tienda_9,2022-07-09,94,181.24,Juguetes,Zona Sur,0,1,Crédito,500,17036.56
Producto_31,Tienda_4,2023-02-19,17,145.27,Electrónica,Zona Sur,1,0,Tarjeta,10,2469.59
Producto_22,Tienda_10,2023-06-26,7,335.9,Electrónica,Zona Este,0,1,Crédito,20,2351.2999999999997
Producto_18,Tienda_8,2023-11-02,46,336.62,Electrónica,Zona Este,1,0,Tarjeta,500,15484.52
Producto_33,Tienda_10,2022-04-14,16,452.89,Hogar,Zona Norte,1,0,Efectivo,10,7246.24
Producto_2,Tienda_4,2023-10-26,60,265.58,Alimentos,Zona Norte,1,1,Efectivo,300,15934.8
Producto_49,Tienda_6,2023-09-11,54,22.46,Hogar,Zona Oeste,1,1,Crédito,100,1212.8400000000001
Producto_7,Tienda_4,2022-11-15,54,87.94,Alimentos,Zona Sur,0,1,Efectivo,20,4748.76
Producto_46,Tienda_4,2023-10-11,19,188.3,Electrónica,Zona Norte,0,0,Crédito,100,3577.7000000000003
Producto_32,Tienda_4,2022-03-22,76,386.75,Hogar,Zona Este,1,0,Tarjeta,5,29393.0
Producto_26,Tienda_1,2023-10-05,18,83.71,Ropa,Zona Este,0,1,Efectivo,30,1506.78
Producto_33,Tienda_2,2022-08-06,65,60.8,Deportes,Zona Norte,1,0,Crédito,200,3952.0
Producto_13,Tienda_6,2022-01-15,17,193.87,Deportes,Zona Norte,0,0,Crédito,200,3295.79
Producto_25,Tienda_7,2023-09-25,9,273.95,Ropa,Zona Oeste,1,0,Efectivo,100,2465.5499999999997
Producto_16,Tienda_5,2023-11-29,82,196.73,Juguetes,Zona Este,1,1,Tarjeta,30,16131.859999999999
Producto_48,Tienda_2,2022-07-31,18,248.33,Ropa,Zona Este,0,1,Tarjeta,20,4469.9400000000005
Producto_37,Tienda_6,2022-04-23,96,455.17,Juguetes,Zona Oeste,0,1,Crédito,100,43696.32
Producto_10,Tienda_2,2023-06-21,36,210.82,Juguetes,Zona Norte,0,0,Efectivo,30,7589.5199999999995
Producto_44,Tienda_3,2022-01-08,84,151.44,Juguetes,Zona Este,1,1,Crédito,10,12720.96
Producto_3,Tienda_5,2023-11-06,11,46.22,Electrónica,Zona Este,0,1,Efectivo,100,508.41999999999996
Producto_42,Tienda_8,2022-04-05,81,416.1,Deportes,Zona Norte,0,0,Crédito,20,33704.1
Producto_27,Tienda_5,2022-06-25,12,297.16,Hogar,Zona Este,0,0,Tarjeta,5,3565.92
Producto_25,Tienda_8,2022-01-10,61,243.31,Hogar,Zona Sur,0,1,Tarjeta,20,14841.91
Producto_21,Tienda_3,2023-12-22,6,141.07,Ropa,Zona Oeste,1,1,Tarjeta,200,846.42
Producto_4,Tienda_9,2022-10-04,93,322.15,Deportes,Zona Sur,0,0,Efectivo,30,29959.949999999997
Producto_7,Tienda_8,2023-11-30,93,246.77,Hogar,Zona Oeste,0,1,Tarjeta,50,22949.61
Producto_30,Tienda_10,2023-04-05,36,26.21,Ropa,Zona Norte,1,0,Efectivo,500,943.5600000000001
Producto_20,Tienda_2,2023-04-20,88,315.17,Alimentos,Zona Norte,1,0,Crédito,10,27734.960000000003
Producto_49,Tienda_10,2023-07-16,98,460.31,Alimentos,Zona Norte,0,1,Crédito,100,45110.38
Producto_24,Tienda_4,2022-10-21,55,98.65,Ropa,Zona Este,0,0,Efectivo,200,5425.75
Producto_2,Tienda_2,2023-11-29,67,91.28,Hogar,Zona Sur,1,0,Efectivo,20,6115.76
Producto_1,Tienda_2,2023-10-06,13,439.72,Alimentos,Zona Norte,0,0,Tarjeta,5,5716.360000000001
Producto_3,Tienda_9,2022-03-25,2,409.61,Ropa,Zona Sur,1,1,Crédito,10,819.22
Producto_9,Tienda_10,2022-05-03,63,479.67,Alimentos,Zona Oeste,0,1,Efectivo,200,30219.210000000003
Producto_36,Tienda_4,2022-01-12,30,264.33,Deportes,Zona Oeste,0,1,Crédito,10,7929.9
Producto_20,Tienda_7,2022-08-27,29,19.03,Hogar,Zona Norte,1,1,Efectivo,10,551.87
Producto_15,Tienda_5,2022-08-17,12,223.62,Deportes,Zona Norte,0,1,Tarjeta,5,2683.44
Producto_29,Tienda_7,2023-06-08,63,349.18,Deportes,Zona Norte,1,0,Tarjeta,300,21998.34
Producto_15,Tienda_4,2022-10-03,8,282.67,Deportes,Zona Este,0,0,Crédito,10,2261.36
Producto_30,Tienda_1,2022-06-16,56,176.98,Deportes,Zona Norte,1,0,Crédito,200,9910.88
Producto_46,Tienda_7,2022-10-22,59,80.59,Alimentos,Zona Oeste,1,0,Efectivo,500,4754.81
Producto_1,Tienda_5,2023-10-12,64,437.66,Ropa,Zona Oeste,0,1,Tarjeta,500,28010.24
Producto_16,Tienda_10,2023-10-12,88,155.11,Electrónica,Zona Este,1,0,Tarjeta,20,13649.68
Producto_4,Tienda_2,2022-08-11,15,79.95,Alimentos,Zona Oeste,0,0,Crédito,50,1199.25
Producto_16,Tienda_3,2023-08-07,91,278.85,Electrónica,Zona Sur,1,0,Crédito,300,25375.350000000002
Producto_45,Tienda_8,2023-04-29,28,46.14,Deportes,Zona Oeste,1,0,Tarjeta,10,1291.92
Producto_34,Tienda_7,2023-08-08,74,237.27,Alimentos,Zona Sur,0,0,Tarjeta,200,17557.98
Producto_41,Tienda_9,2022-08-16,29,187.85,Electrónica,Zona Sur,0,1,Tarjeta,20,5447.65
Producto_50,Tienda_3,2023-10-23,84,242.15,Ropa,Zona Oeste,1,1,Tarjeta,300,20340.600000000002
Producto_50,Tienda_5,2022-11-10,56,361.52,Ropa,Zona Este,0,0,Crédito,20,20245.12
Producto_18,Tienda_10,2023-01-25,15,402.34,Electrónica,Zona Oeste,1,1,Tarjeta,200,6035.099999999999
Producto_16,Tienda_7,2022-08-12,99,338.92,Juguetes,Zona Oeste,0,1,Tarjeta,5,33553.08
Producto_16,Tienda_8,2023-06-25,33,483.41,Hogar,Zona Este,1,0,Crédito,20,15952.53
Producto_38,Tienda_6,2023-10-01,67,400.09,Deportes,Zona Norte,1,0,Efectivo,100,26806.03
Producto_8,Tienda_7,2022-12-02,64,271.0,Juguetes,Zona Oeste,1,1,Crédito,5,17344.0
Producto_25,Tienda_4,2023-03-11,73,275.65,Juguetes,Zona Norte,0,1,Efectivo,5,20122.449999999997
Producto_31,Tienda_2,2023-07-11,96,125.23,Juguetes,Zona Sur,1,1,Tarjeta,10,12022.08
Producto_20,Tienda_6,2023-09-03,12,438.98,Alimentos,Zona Este,1,1,Efectivo,5,5267.76
Producto_32,Tienda_10,2023-04-11,77,435.06,Juguetes,Zona Oeste,1,1,Crédito,50,33499.62
Producto_18,Tienda_6,2023-06-16,79,260.75,Ropa,Zona Este,1,0,Crédito,30,20599.25
Producto_42,Tienda_6,2022-08-22,60,30.98,Hogar,Zona Oeste,1,1,Crédito,500,1858.8
Producto_5,Tienda_10,2023-03-31,8,438.57,Juguetes,Zona Este,0,0,Tarjeta,500,3508.56
Producto_36,Tienda_3,2022-11-23,19,233.87,Deportes,Zona Sur,1,0,Efectivo,500,4443.53
Producto_36,Tienda_3,2023-01-27,54,497.85,Alimentos,Zona Sur,1,1,Efectivo,200,26883.9
Producto_40,Tienda_9,2022-09-26,94,104.99,Hogar,Zona Oeste,0,1,Tarjeta,30,9869.06
Producto_22,Tienda_5,2023-01-22,51,186.46,Hogar,Zona Sur,1,1,Tarjeta,200,9509.460000000001
Producto_20,Tienda_3,2023-12-15,46,324.1,Juguetes,Zona Norte,1,1,Efectivo,300,14908.6
Producto_26,Tienda_1,2022-08-21,63,313.73,Electrónica,Zona Este,0,1,Tarjeta,10,19764.99
Producto_4,Tienda_10,2023-09-28,26,153.96,Deportes,Zona Este,0,0,Tarjeta,50,4002.96
Producto_29,Tienda_8,2023-07-05,82,355.57,Juguetes,Zona Oeste,1,1,Crédito,50,29156.739999999998
Producto_26,Tienda_2,2023-07-08,30,301.53,Deportes,Zona Este,0,1,Efectivo,20,9045.9
Producto_20,Tienda_10,2023-06-02,55,340.64,Hogar,Zona Norte,0,1,Efectivo,5,18735.2
Producto_13,Tienda_4,2023-07-02,30,395.03,Ropa,Zona Sur,1,0,Tarjeta,100,11850.9
Producto_32,Tienda_10,2023-12-25,79,269.34,Alimentos,Zona Este,1,1,Efectivo,10,21277.859999999997
Producto_30,Tienda_3,2023-04-05,71,202.52,Hogar,Zona Norte,0,0,Tarjeta,100,14378.92
Producto_15,Tienda_2,2022-04-02,61,41.39,Alimentos,Zona Oeste,1,0,Efectivo,5,2524.79
Producto_2,Tienda_4,2023-05-15,4,17.56,Hogar,Zona Norte,1,1,Tarjeta,300,70.24
Producto_3,Tienda_9,2023-07-22,98,54.81,Hogar,Zona Oeste,0,1,Crédito,5,5371.38
Producto_19,Tienda_3,2022-12-04,52,82.12,Deportes,Zona Norte,1,1,Efectivo,50,4270.24
Producto_23,Tienda_1,2023-09-26,86,36.15,Juguetes,Zona Este,0,1,Tarjeta,100,3108.9
Producto_20,Tienda_4,2022-10-18,68,230.22,Hogar,Zona Norte,0,1,Tarjeta,200,15654.96
Producto_41,Tienda_9,2022-07-23,11,377.47,Hogar,Zona Norte,0,1,Efectivo,20,4152.17
Producto_41,Tienda_2,2023-12-17,14,115.93,Ropa,Zona Este,1,0,Tarjeta,300,1623.02
Producto_50,Tienda_9,2022-05-25,76,161.29,Alimentos,Zona Norte,1,1,Tarjeta,300,12258.039999999999
Producto_17,Tienda_9,2023-11-02,43,242.0,Electrónica,Zona Norte,0,0,Crédito,100,10406.0
Producto_31,Tienda_3,2023-01-11,66,323.98,Electrónica,Zona Norte,1,0,Tarjeta,5,21382.68
Producto_34,Tienda_9,2022-02-14,86,395.69,Ropa,Zona Norte,0,0,Tarjeta,100,34029.34
Producto_5,Tienda_4,2022-11-01,29,160.27,Electrónica,Zona Este,1,0,Tarjeta,200,4647.83
Producto_28,Tienda_9,2023-12-04,71,132.18,Ropa,Zona Este,0,0,Crédito,300,9384.78
Producto_13,Tienda_3,2023-03-03,95,315.66,Alimentos,Zona Norte,1,1,Crédito,50,29987.7
Producto_30,Tienda_6,2023-06-21,36,463.09,Deportes,Zona Norte,1,0,Crédito,500,16671.239999999998
Producto_2,Tienda_2,2023-01-19,55,261.85,Hogar,Zona Este,1,0,Efectivo,10,14401.750000000002
Producto_8,Tienda_2,2023-10-28,77,239.04,Alimentos,Zona Norte,0,0,Tarjeta,5,18406.079999999998
Producto_45,Tienda_6,2023-08-15,28,293.94,Electrónica,Zona Este,1,1,Tarjeta,50,8230.32
Producto_14,Tienda_5,2022-11-11,22,52.55,Hogar,Zona Sur,1,1,Tarjeta,20,1156.1
Producto_30,Tienda_1,2023-05-31,67,456.89,Juguetes,Zona Norte,1,0,Efectivo,200,30611.629999999997
Producto_7,Tienda_5,2022-08-13,19,40.31,Juguetes,Zona Norte,0,1,Efectivo,500,765.8900000000001
Producto_7,Tienda_6,2023-04-24,66,303.95,Electrónica,Zona Sur,0,1,Efectivo,500,20060.7
Producto_50,Tienda_2,2023-06-03,68,377.64,Alimentos,Zona Este,1,1,Crédito,20,25679.52
Producto_39,Tienda_10,2022-08-07,55,336.59,Deportes,Zona Norte,0,0,Tarjeta,100,18512.449999999997
Producto_24,Tienda_3,2023-09-26,12,49.64,Alimentos,Zona Oeste,1,0,Tarjeta,300,595.6800000000001
Producto_36,Tienda_3,2022-05-14,14,329.39,Electrónica,Zona Sur,1,1,Tarjeta,300,4611.46
Producto_27,Tienda_3,2022-02-28,29,410.82,Electrónica,Zona Oeste,1,0,Tarjeta,5,11913.78
Producto_19,Tienda_2,2022-01-18,76,159.32,Hogar,Zona Sur,0,1,Crédito,200,12108.32
Producto_44,Tienda_10,2022-11-04,51,29.08,Alimentos,Zona Oeste,0,0,Crédito,300,1483.08
Producto_50,Tienda_7,2023-10-20,2,443.78,Juguetes,Zona Este,0,0,Crédito,200,887.56
Producto_34,Tienda_4,2023-05-31,53,312.61,Ropa,Zona Norte,0,0,Efectivo,200,16568.33
Producto_30,Tienda_1,2022-05-25,18,47.21,Alimentos,Zona Norte,1,1,Efectivo,50,849.78
Producto_25,Tienda_7,2022-05-07,33,290.89,Juguetes,Zona Norte,1,0,Tarjeta,500,9599.369999999999
Producto_23,Tienda_5,2023-07-22,60,53.71,Ropa,Zona Este,1,1,Efectivo,50,3222.6
Producto_23,Tienda_3,2023-10-09,99,41.59,Electrónica,Zona Sur,1,1,Crédito,200,4117.410000000001
Producto_6,Tienda_5,2023-02-07,26,297.24,Deportes,Zona Norte,0,0,Efectivo,10,7728.24
Producto_21,Tienda_3,2022-03-24,78,379.86,Electrónica,Zona Norte,1,1,Tarjeta,500,29629.08
Producto_12,Tienda_8,2022-08-27,39,201.06,Hogar,Zona Oeste,0,1,Crédito,10,7841.34
Producto_40,Tienda_9,2023-03-05,83,433.58,Juguetes,Zona Sur,1,1,Efectivo,5,35987.14
Producto_41,Tienda_9,2022-06-26,20,139.71,Alimentos,Zona Norte,0,0,Efectivo,200,2794.2000000000003
Producto_26,Tienda_3,2023-03-21,31,162.23,Ropa,Zona Norte,0,0,Efectivo,200,5029.13
Producto_19,Tienda_3,2022-05-22,95,318.72,Hogar,Zona Oeste,0,0,Efectivo,5,30278.4
Producto_35,Tienda_10,2022-07-12,42,222.84,Alimentos,Zona Este,0,0,Tarjeta,500,9359.28
Producto_20,Tienda_6,2022-01-22,56,290.47,Hogar,Zona Sur,1,0,Tarjeta,300,16266.320000000002
Producto_31,Tienda_2,2022-09-30,22,172.78,Electrónica,Zona Norte,1,1,Tarjeta,100,3801.16
Producto_8,Tienda_7,2023-04-14,42,432.85,Alimentos,Zona Sur,1,1,Crédito,30,18179.7
Producto_17,Tienda_10,2023-03-24,81,267.48,Electrónica,Zona Norte,0,0,Tarjeta,200,21665.88
Producto_28,Tienda_3,2023-03-07,2,213.6,Ropa,Zona Oeste,1,1,Efectivo,50,427.2
Producto_30,Tienda_6,2022-08-29,62,170.14,Deportes,Zona Norte,1,0,Efectivo,300,10548.679999999998
Producto_37,Tienda_8,2023-01-17,3,353.5,Ropa,Zona Norte,1,1,Efectivo,20,1060.5
Producto_42,Tienda_1,2022-01-29,18,59.59,Electrónica,Zona Oeste,0,1,Efectivo,300,1072.6200000000001
Producto_39,Tienda_4,2022-03-06,65,332.98,Hogar,Zona Norte,1,1,Tarjeta,20,21643.7
Producto_40,Tienda_3,2023-06-26,21,409.98,Ropa,Zona Norte,1,0,Crédito,500,8609.58
Producto_25,Tienda_9,2023-02-08,79,200.44,Deportes,Zona Sur,1,1,Efectivo,50,15834.76
Producto_41,Tienda_9,2023-02-10,36,47.83,Deportes,Zona Este,0,0,Efectivo,5,1721.8799999999999
Producto_43,Tienda_3,2023-10-14,53,274.12,Electrónica,Zona Oeste,1,1,Efectivo,300,14528.36
Producto_34,Tienda_8,2023-11-08,61,348.69,Juguetes,Zona Norte,0,0,Efectivo,10,21270.09
Producto_43,Tienda_6,2022-07-08,23,51.16,Deportes,Zona Norte,0,1,Crédito,200,1176.6799999999998
Producto_34,Tienda_9,2023-02-16,1,440.94,Electrónica,Zona Oeste,0,1,Efectivo,500,440.94
Producto_5,Tienda_8,2022-06-08,50,428.83,Ropa,Zona Oeste,1,0,Tarjeta,300,21441.5
Producto_20,Tienda_2,2023-12-15,100,355.98,Hogar,Zona Este,1,0,Tarjeta,30,35598.0
Producto_46,Tienda_5,2022-09-17,56,159.14,Alimentos,Zona Sur,0,0,Crédito,200,8911.84
Producto_50,Tienda_1,2023-11-07,32,147.13,Juguetes,Zona Oeste,0,1,Efectivo,500,4708.16
Producto_49,Tienda_8,2022-04-21,44,407.38,Alimentos,Zona Sur,0,1,Efectivo,10,17924.72
Producto_37,Tienda_6,2023-11-02,67,132.23,Deportes,Zona Este,1,0,Efectivo,50,8859.41
Producto_46,Tienda_8,2022-07-25,75,303.61,Deportes,Zona Este,0,1,Tarjeta,5,22770.75
Producto_7,Tienda_6,2022-10-02,77,479.95,Ropa,Zona Oeste,0,1,Crédito,100,36956.15
Producto_26,Tienda_4,2023-09-21,65,246.42,Electrónica,Zona Norte,1,1,Crédito,300,16017.3
Producto_32,Tienda_5,2022-03-08,1,239.22,Hogar,Zona Sur,0,1,Tarjeta,20,239.22
Producto_32,Tienda_6,2022-09-11,30,27.44,Juguetes,Zona Norte,1,0,Crédito,5,823.2
Producto_4,Tienda_5,2022-11-25,36,303.68,Alimentos,Zona Norte,0,1,Efectivo,500,10932.48
Producto_42,Tienda_1,2023-11-29,11,494.72,Juguetes,Zona Oeste,0,0,Tarjeta,200,5441.92
Producto_25,Tienda_4,2023-07-31,3,36.58,Deportes,Zona Sur,0,1,Efectivo,10,109.74
Producto_12,Tienda_10,2022-09-10,48,311.92,Electrónica,Zona Este,0,1,Tarjeta,500,14972.16
Producto_22,Tienda_10,2022-04-16,57,82.22,Ropa,Zona Sur,0,1,Efectivo,5,4686.54
Producto_6,Tienda_7,2022-01-23,94,195.2,Ropa,Zona Sur,1,0,Tarjeta,30,18348.8
Producto_1,Tienda_1,2022-06-18,28,327.51,Hogar,Zona Sur,0,0,Tarjeta,100,9170.279999999999
Producto_38,Tienda_5,2023-06-10,43,43.29,Electrónica,Zona Oeste,1,1,Tarjeta,300,1861.47
Producto_6,Tienda_1,2022-02-06,81,447.71,Electrónica,Zona Oeste,1,1,Crédito,200,36264.509999999995
Producto_9,Tienda_4,2022-08-04,22,369.48,Deportes,Zona Oeste,1,0,Tarjeta,50,8128.56
Producto_33,Tienda_4,2023-01-08,55,326.56,Deportes,Zona Norte,1,1,Efectivo,10,17960.8
Producto_41,Tienda_2,2022-06-02,37,216.12,Hogar,Zona Este,0,1,Tarjeta,100,7996.4400000000005
Producto_6,Tienda_7,2023-09-19,29,453.36,Alimentos,Zona Este,0,1,Tarjeta,200,13147.44
Producto_9,Tienda_8,2023-04-01,32,86.31,Alimentos,Zona Norte,1,1,Efectivo,300,2761.92
Producto_48,Tienda_2,2023-02-02,47,370.92,Hogar,Zona Oeste,0,0,Tarjeta,10,17433.24
Producto_14,Tienda_9,2023-09-18,70,421.36,Hogar,Zona Sur,1,0,Tarjeta,200,29495.2
Producto_4,Tienda_7,2022-04-21,50,170.83,Ropa,Zona Norte,1,1,Crédito,5,8541.5
Producto_38,Tienda_4,2022-08-12,10,414.66,Deportes,Zona Este,1,1,Efectivo,300,4146.6
Producto_15,Tienda_6,2022-02-01,15,17.6,Electrónica,Zona Oeste,0,0,Crédito,5,264.0
Producto_31,Tienda_7,2023-04-17,37,224.12,Juguetes,Zona Oeste,1,0,Efectivo,30,8292.44
Producto_46,Tienda_3,2022-07-04,87,28.1,Ropa,Zona Norte,1,0,Crédito,5,2444.7000000000003
Producto_39,Tienda_2,2023-05-02,18,471.86,Electrónica,Zona Norte,1,1,Crédito,50,8493.48
Producto_37,Tienda_3,2023-11-11,11,364.46,Hogar,Zona Sur,0,0,Tarjeta,200,4009.06
Producto_28,Tienda_10,2023-07-20,41,484.53,Alimentos,Zona Sur,1,1,Tarjeta,10,19865.73
Producto_4,Tienda_3,2023-12-09,82,179.96,Ropa,Zona Sur,1,1,Efectivo,500,14756.720000000001
Producto_36,Tienda_7,2023-12-21,85,382.77,Juguetes,Zona Norte,1,0,Tarjeta,5,32535.449999999997
Producto_38,Tienda_8,2022-11-18,66,386.24,Electrónica,Zona Este,0,1,Efectivo,200,25491.84
Producto_12,Tienda_6,2022-03-25,81,118.08,Alimentos,Zona Oeste,1,1,Efectivo,30,9564.48
Producto_5,Tienda_9,2022-01-14,78,476.65,Deportes,Zona Este,1,1,Efectivo,500,37178.7
Producto_35,Tienda_9,2022-12-02,28,412.07,Hogar,Zona Oeste,1,1,Crédito,100,11537.96
Producto_37,Tienda_9,2022-06-23,99,6.16,Electrónica,Zona Norte,1,1,Tarjeta,10,609.84
Producto_27,Tienda_3,2023-01-05,13,469.0,Hogar,Zona Oeste,1,1,Crédito,300,6097.0
Producto_41,Tienda_3,2022-09-07,84,185.32,Ropa,Zona Este,0,0,Crédito,100,15566.88
Producto_3,Tienda_7,2022-08-03,91,115.59,Hogar,Zona Este,0,1,Crédito,20,10518.69
Producto_35,Tienda_1,2023-04-25,35,453.15,Ropa,Zona Norte,0,0,Tarjeta,100,15860.25
